,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
2152,002457,青龙管业,1.039,346.487,1.0429,345.1913,0.4273,842.4994
2153,000768,中航飞机,1.7746,202.8626,1.0409,345.8545,0.523,688.3365
2154,002678,珠江钢琴,4.6474,77.4627,1.0397,346.2537,0.7386,487.4086
2155,600872,中炬高新,37.6558,9.5603,1.0392,346.4203,0.9594,375.2345
2156,601199,江南水务,31.4041,11.4635,1.0348,347.8933,0.339,1061.9469
2157,603703,盛洋科技,1.6751,214.9125,1.0344,348.0278,0.6489,554.785
2158,002490,山东墨龙,2.2263,161.7033,1.0323,348.7358,0.565,637.1681
2159,300203,聚光科技,1.1019,326.7084,1.0316,348.9725,0.4963,725.3677
2160,600377,宁沪高速,52.0778,6.9127,1.0234,351.7686,1.2353,291.4272
2161,000836,鑫茂科技,5.4405,66.1704,1.0214,352.4574,0.6095,590.6481
2162,600200,江苏吴中,7.6259,47.2075,1.0209,352.63,0.6368,565.3266
2163,002323,雅百特,2.2358,161.0162,1.0191,353.2529,0.7818,460.4758
2164,300122,智飞生物,1.5018,239.7123,1.0182,353.5651,0.3712,969.8276
2165,002603,以岭药业,5.4216,66.4011,1.0178,353.7041,1.0381,346.7874
2166,300238,冠昊生物,3.6504,98.6193,1.0161,354.2958,0.4599,782.7789
2167,600232,金鹰股份,3.9246,91.7291,1.0148,354.7497,0.6214,579.337
2168,300306,远方光电,52.8649,6.8098,1.0144,354.8896,0.1552,2319.5876
2169,002192,融捷股份,1.2002,299.95,1.0093,356.6828,0.4113,875.2735
2170,002147,新光圆成,0.6921,520.156,1.0089,356.8243,0.3328,1081.7308
2171,300455,康拓红外,0.7414,485.5678,1.0088,356.8596,0.2714,1326.4554
2172,002645,华宏科技,2.3899,150.6339,1.0088,356.8596,0.3144,1145.0382
2173,600191,华资实业,2.6683,134.9174,1.007,357.4975,0.0427,8430.9133
2174,300488,恒锋工具,2.367,152.0913,1.0069,357.533,0.4634,776.8666
2175,002168,深圳惠程,1.2229,294.3822,1.0046,358.3516,0.1336,2694.6108
2176,300053,欧比特,0.8751,411.3816,1.0044,358.4229,0.3885,926.6409
2177,600771,广誉远,2.1484,167.5666,1.0,360.0,0.3901,922.8403
2178,002658,雪迪龙,1.8062,199.3135,0.9967,361.1919,0.4687,768.0819
2179,002526,山东矿机,0.7239,497.3063,0.9967,361.1919,0.2924,1231.1902
2180,300384,三联虹普,6.9026,52.1543,0.9956,361.591,0.2516,1430.8426
2181,002598,山东章鼓,1.8461,195.0057,0.9949,361.8454,0.4967,724.7836
2182,300027,华谊兄弟,1.4752,244.0347,0.9948,361.8818,0.2855,1260.9457
2183,601177,杭齿前进,2.4457,147.1971,0.9934,362.3918,0.6459,557.3618
2184,300055,万邦达,1.7672,203.7121,0.9908,363.3428,0.4486,802.4967
2185,603988,中电电机,1.3079,275.2504,0.9907,363.3794,0.2826,1273.8854
2186,000532,力合股份,2.3644,152.2585,0.9872,364.6677,0.2865,1256.5445
2187,600978,宜华生活,2.7216,132.2751,0.9843,365.7422,0.4696,766.6099
2188,600592,龙溪股份,2.3437,153.6033,0.9835,366.0397,0.339,1061.9469
2189,300472,新元科技,1.5476,232.6182,0.9806,367.1222,0.4125,872.7273
2190,600496,精工钢构,2.8701,125.4312,0.9775,368.2864,0.6317,569.8908
2191,300167,迪威视讯,0.4946,727.8609,0.9774,368.3241,0.2114,1702.9328
2192,600372,中航电子,0.8733,412.2295,0.9762,368.7769,0.3836,938.4776
2193,601226,华电重工,2.1618,166.5279,0.9755,369.0415,0.5144,699.8445
2194,002115,三维通信,1.1411,315.4851,0.9725,370.1799,0.3833,939.2121
2195,601002,晋亿实业,2.787,129.1712,0.972,370.3704,0.712,505.618
2196,002031,巨轮智能,1.297,277.5636,0.9709,370.79,0.2658,1354.4018
2197,300074,华平股份,1.1467,313.9444,0.9704,370.981,0.3398,1059.4467
2198,000837,秦川机床,2.4212,148.6866,0.97,371.134,0.5045,713.5778
2199,002167,东方锆业,0.7292,493.6917,0.9655,372.8638,0.2829,1272.5345
2200,300276,三丰智能,1.0571,340.5543,0.9648,373.1343,0.3838,937.9885
2201,002665,首航节能,0.4154,866.6346,0.9638,373.5215,0.217,1658.9862
2202,600201,生物股份,2.721,132.3043,0.9624,374.0648,0.5979,602.1074
2203,300300,汉鼎宇佑,1.2626,285.1259,0.96,375.0,0.4231,850.8627
2204,000596,古井贡酒,983.0404,0.3662,0.9583,375.6652,0.9269,388.3914
2205,000498,山东路桥,1.4198,253.5568,0.955,376.9634,0.4531,794.5266
2206,600300,维维股份,17.6263,20.424,0.9539,377.3981,0.7602,473.5596
2207,300357,我武生物,2.5863,139.195,0.9529,377.7941,0.4423,813.9272
2208,300358,楚天科技,1.7245,208.7562,0.9526,377.9131,0.6022,597.808
2209,600435,北方导航,1.1951,301.23,0.951,378.5489,0.3867,930.9542
2210,600893,中航动力,2.1588,166.7593,0.9487,379.4666,0.5145,699.7085
2211,002355,兴民智通,3.9344,91.5006,0.9487,379.4666,0.5079,708.8009
2212,300248,新开普,1.4138,254.6329,0.9452,380.8718,0.5369,670.5159
2213,002397,梦洁股份,3.4479,104.4114,0.945,380.9524,0.7671,469.3
2214,002111,威海广泰,1.4308,251.6075,0.9431,381.7199,0.499,721.4429
2215,300280,南通锻压,9.9763,36.0855,0.9395,383.1825,0.6102,589.9705
2216,002606,大连电瓷,1.1471,313.8349,0.9376,383.959,0.5216,690.184
2217,002717,岭南园林,2.6478,135.9619,0.9348,385.1091,0.6484,555.2128
2218,000062,深圳华强,35.3841,10.1741,0.928,387.931,0.6093,590.8419
2219,600666,奥瑞德,1.6822,214.0055,0.9241,389.5682,0.5585,644.5837
2220,603901,永创智能,3.4238,105.1463,0.9235,389.8213,0.7307,492.6783
2221,600516,方大炭素,1.6971,212.1266,0.9218,390.5402,0.2834,1270.2893
2222,300365,恒华科技,0.9574,376.0184,0.9191,391.6875,0.3434,1048.3401
2223,600984,建设机械,0.4074,883.6524,0.9166,392.7558,0.2604,1382.4885
2224,300018,中元股份,1.0385,346.6538,0.9147,393.5717,0.2023,1779.5353
2225,300447,全信股份,2.0154,178.6246,0.9125,394.5205,0.5529,651.1123
2226,300486,东杰智能,0.9588,375.4693,0.911,395.1701,0.3577,1006.43
2227,300371,汇中股份,1.8316,196.5495,0.911,395.1701,0.4245,848.0565
2228,002255,海陆重工,1.3405,268.5565,0.9087,396.1704,0.4505,799.1121
2229,002278,神开股份,0.8246,436.5753,0.907,396.9129,0.3569,1008.6859
2230,002073,软控股份,0.8934,402.955,0.9064,397.1756,0.3711,970.0889
2231,600398,海澜之家,22.891,15.7267,0.9048,397.878,0.7415,485.5024
2232,000037,*ST南电A,2.3465,153.42,0.9047,397.922,0.3336,1079.1367
2233,000157,中联重科,0.4863,740.2838,0.9046,397.966,0.1955,1841.4322
2234,600085,同仁堂,11.0871,32.4702,0.9016,399.2902,0.7323,491.6018
2235,000670,*ST盈方,3.7799,95.2406,0.9003,399.8667,0.3791,949.6175
2236,300150,世纪瑞尔,0.6906,521.2858,0.8991,400.4004,0.16,2250.0
2237,002587,奥拓电子,2.0973,171.6493,0.8969,401.3825,0.3968,907.2581
2238,600197,伊力特,84.9866,4.236,0.8949,402.2796,0.6829,527.1636
2239,300294,博雅生物,6.2438,57.6572,0.8948,402.3245,0.6378,564.4403
2240,300271,华宇软件,2.0917,172.1088,0.8943,402.5495,0.5521,652.0558
2241,600175,美都能源,35.6794,10.0899,0.8917,403.7232,0.4627,778.0419
2242,601985,中国核电,7.1333,50.4675,0.8862,406.2288,0.6966,516.7959
2243,300038,梅泰诺,0.491,733.1976,0.8848,406.8716,0.3014,1194.426
2244,002698,博实股份,1.4383,250.2955,0.8844,407.0556,0.3367,1069.2011
2245,002313,日海通讯,1.6861,213.5105,0.8826,407.8858,0.5538,650.0542
2246,300319,麦捷科技,1.6779,214.5539,0.8815,408.3948,0.4715,763.5207
2247,300137,先河环保,1.4436,249.3766,0.8727,412.5129,0.3754,958.9771
2248,002628,成都路桥,1.3488,266.9039,0.8714,413.1283,0.2256,1595.7447
2249,600284,浦东建设,3.6108,99.7009,0.8702,413.698,0.3101,1160.9158
2250,600491,龙元建设,2.1645,166.3202,0.8693,414.1263,0.5348,673.1488
2251,600815,厦工股份,0.5289,680.658,0.8679,414.7943,0.2865,1256.5445
2252,300161,华中数控,1.1122,323.6828,0.8678,414.8421,0.3469,1037.763
2253,603778,乾景园林,1.0718,335.8836,0.8677,414.8899,0.3724,966.7025
2254,000423,东阿阿胶,14.1989,25.3541,0.865,416.185,0.6563,548.5296
2255,000713,丰乐种业,6.2456,57.6406,0.8637,416.8114,0.5243,686.6298
2256,002771,真视通,2.0143,178.7221,0.8632,417.0528,0.4959,725.9528
2257,600241,时代万恒,3.8081,94.5353,0.8627,417.2945,0.5628,639.6588
2258,300260,新莱应材,2.1259,169.34,0.861,418.1185,0.5232,688.0734
2259,600671,天目药业,2.0289,177.436,0.8603,418.4587,0.5854,614.9641
2260,002374,丽鹏股份,2.1702,165.8833,0.8592,418.9944,0.5426,663.4722
2261,601989,中国重工,1.9873,181.1503,0.8564,420.3643,0.2606,1381.4275
2262,600764,中电广通,1.5358,234.4055,0.8564,420.3643,0.4631,777.3699
2263,002231,奥维通信,0.4563,788.9546,0.8552,420.9542,0.2449,1469.9878
2264,002474,榕基软件,3.9317,91.5634,0.8551,421.0034,0.3162,1138.5199
2265,002564,天沃科技,0.661,544.6293,0.8536,421.7432,0.3199,1125.3517
2266,002058,威尔泰,1.7557,205.0464,0.8535,421.7926,0.3789,950.1188
2267,002542,中化岩土,1.4774,243.6713,0.8534,421.842,0.5846,615.8057
2268,002193,山东如意,1.1927,301.8362,0.8512,422.9323,0.3154,1141.4077
2269,002162,悦心健康,3.248,110.8374,0.8482,424.4282,0.6711,536.4327
2270,300281,金明精机,1.9086,188.6199,0.8442,426.4392,0.4417,815.0328
2271,002006,精功科技,1.642,219.2448,0.8442,426.4392,0.2871,1253.9185
2272,300190,维尔利,2.4368,147.7347,0.844,426.5403,0.4737,759.9747
2273,300424,航新科技,1.6939,212.5273,0.8418,427.655,0.4992,721.1538
2274,600202,哈空调,0.4159,865.5927,0.8412,427.9601,0.248,1451.6129
2275,603308,应流股份,2.2644,158.9825,0.8389,429.1334,0.4701,765.7945
2276,002007,华兰生物,5.8472,61.5679,0.8375,429.8507,0.438,821.9178
2277,600346,*ST橡塑,2.0186,178.3414,0.8367,430.2617,0.4697,766.4467
2278,600526,菲达环保,2.459,146.401,0.8352,431.0345,0.4894,735.5946
2279,601007,金陵饭店,9.5635,37.6431,0.8276,434.9928,0.5432,662.7393
2280,600020,中原高速,24.1015,14.9368,0.8256,436.0465,0.6917,520.4568
2281,600770,综艺股份,1.4883,241.8867,0.8241,436.8402,0.1866,1929.2605
2282,002715,登云股份,1.5072,238.8535,0.822,437.9562,0.4322,832.9477
2283,002417,三元达,0.5581,645.0457,0.821,438.4896,0.2727,1320.132
2284,002483,润邦股份,6.2445,57.6507,0.8205,438.7569,0.5326,675.9294
2285,002425,凯撒股份,3.0613,117.5971,0.8178,440.2054,0.4915,732.4517
2286,000939,凯迪生态,1.2724,282.9299,0.8153,441.5553,0.415,867.4699
2287,000881,大连国际,3.7992,94.7568,0.8142,442.1518,0.4833,744.879
2288,300097,智云股份,1.1832,304.2596,0.8142,442.1518,0.3728,965.6652
2289,300173,智慧松德,1.6594,216.9459,0.8126,443.0224,0.3715,969.0444
2290,002569,步森股份,2.9231,123.1569,0.809,444.9938,0.5046,713.4364
2291,300020,银江股份,0.9805,367.1596,0.807,446.0967,0.3575,1006.993
2292,002345,潮宏基,12.4583,28.8964,0.8057,446.8164,0.7336,490.7306
2293,600302,标准股份,1.8656,192.9674,0.8047,447.3717,0.4367,824.3646
2294,002023,海特高新,0.7495,480.3202,0.8041,447.7055,0.1605,2242.9907
2295,600861,北京城乡,303.9886,1.1843,0.8034,448.0956,0.6581,547.0293
2296,002252,上海莱士,11.9886,30.0285,0.8029,448.3746,0.4199,857.347
2297,002545,东方铁塔,1.1564,311.311,0.8014,449.2139,0.3222,1117.3184
2298,300123,太阳鸟,2.5277,142.422,0.7999,450.0563,0.4516,797.1656
2299,603518,维格娜丝,10.5532,34.1129,0.7981,451.0713,0.4827,745.8048
2300,600382,广东明珠,5.1934,69.3188,0.797,451.6939,0.0496,7258.0645
2301,300471,厚普股份,2.1841,164.8276,0.7932,453.8578,0.4626,778.2101
2302,000568,泸州老窖,685.9608,0.5248,0.7921,454.4881,0.5368,670.6408
2303,300370,安控科技,0.7933,453.8006,0.7914,454.8901,0.3693,974.8172
2304,300456,耐威科技,0.6325,569.17,0.7895,455.9848,0.2183,1649.1067
2305,002337,赛象科技,0.9432,381.6794,0.7882,456.7369,0.2222,1620.162
2306,002205,国统股份,0.4915,732.4517,0.7869,457.4914,0.2391,1505.6462
2307,002621,三垒股份,6.7836,53.0692,0.7839,459.2423,0.1139,3160.6673
2308,002432,九安医疗,3.1553,114.0937,0.7826,460.0051,0.5032,715.4213
2309,002428,云南锗业,2.4698,145.7608,0.7824,460.1227,0.4928,730.5195
2310,000997,新大陆,3.9086,92.1046,0.7818,460.4758,0.622,578.7781
2311,600257,大湖股份,8.921,40.3542,0.7804,461.3019,0.6297,571.7008
2312,300179,四方达,1.3831,260.2849,0.779,462.1309,0.2352,1530.6122
2313,600391,成发科技,2.09,172.2488,0.7783,462.5466,0.5167,696.7292
2314,600137,浪莎股份,2.3492,153.2437,0.7759,463.9773,0.2853,1261.8297
2315,300197,铁汉生态,10.1412,35.4988,0.7732,465.5975,0.472,762.7119
2316,300044,赛为智能,1.1826,304.414,0.7707,467.1078,0.3614,996.1262
2317,002775,文科园林,1.8254,197.217,0.7698,467.6539,0.5041,714.144
2318,300275,梅安森,0.2816,1278.4091,0.7689,468.2013,0.1664,2163.4615
2319,300425,环能科技,1.1296,318.6969,0.7607,473.2483,0.3675,979.5918
2320,600611,大众交通,11.7599,30.6125,0.7553,476.6318,0.3106,1159.047
2321,603169,兰石重装,1.7718,203.1832,0.7549,476.8844,0.5623,640.2276
2322,600161,天坛生物,5.1827,69.4619,0.7536,477.707,0.6447,558.3993
2323,002593,日上集团,2.6826,134.1982,0.7528,478.2147,0.4796,750.6255
2324,300156,神雾环保,2.5432,141.5539,0.7511,479.297,0.4451,808.807
2325,300228,富瑞特装,1.1237,320.3702,0.7473,481.7342,0.3809,945.13
2326,300168,万达信息,1.2378,290.8386,0.746,482.5737,0.4056,887.574
2327,300175,朗源股份,3.6912,97.5293,0.7454,482.9622,0.5342,673.9049
2328,600436,片仔癀,5.7277,62.8525,0.7443,483.6759,0.529,680.5293
2329,002630,华西能源,1.227,293.3985,0.7443,483.6759,0.4503,799.467
2330,600881,亚泰集团,3.1385,114.7045,0.7442,483.7409,0.285,1263.1579
2331,601969,海南矿业,1.4445,249.2212,0.7437,484.0662,0.2216,1624.5487
2332,300117,嘉寓股份,2.2757,158.1931,0.742,485.1752,0.4698,766.2835
2333,600875,东方电气,1.5685,229.5186,0.7387,487.3426,0.3606,998.3361
2334,600963,岳阳林纸,5.3106,67.789,0.7374,488.2018,0.5704,631.136
2335,600620,天宸股份,55.2037,6.5213,0.7371,488.4005,0.0782,4603.5806
2336,300309,吉艾科技,0.3457,1041.3653,0.7363,488.9311,0.1681,2141.5824
2337,002071,长城影视,0.6955,517.6132,0.7342,490.3296,0.3815,943.6435
2338,002445,中南文化,0.9769,368.5126,0.7325,491.4676,0.3444,1045.2962
2339,300316,晶盛机电,2.4706,145.7136,0.7311,492.4087,0.3009,1196.4108
2340,002743,富煌钢构,1.4058,256.0819,0.7307,492.6783,0.4108,876.3389
2341,002438,江苏神通,0.8244,436.6812,0.7297,493.3534,0.3153,1141.7697
2342,002070,众和股份,1.0041,358.53,0.729,493.8272,0.3734,964.1136
2343,300430,诚益通,1.8195,197.8566,0.7265,495.5265,0.373,965.1475
2344,300080,易成新能,1.3835,260.2096,0.7258,496.0044,0.3306,1088.9292
2345,002763,汇洁股份,7.5179,47.8857,0.7202,499.8611,1.2881,279.4814
2346,300101,振芯科技,1.9641,183.2901,0.7194,500.417,0.4119,873.9985
2347,000815,美利云,4.4671,80.5892,0.717,502.0921,0.5966,603.4194
2348,002227,奥特迅,0.7302,493.0156,0.7166,502.3723,0.3141,1146.1318
2349,002122,天马股份,1.5358,234.4055,0.7135,504.555,0.3692,975.0813
2350,002465,海格通信,1.1681,308.1928,0.7102,506.8995,0.3804,946.3722
2351,002296,辉煌科技,0.598,602.0067,0.71,507.0423,0.1727,2084.5397
2352,000026,飞亚达A,6.0788,59.2222,0.7081,508.4028,0.8925,403.3613
2353,300336,新文化,0.9871,364.7047,0.7049,510.7107,0.3957,909.7801
2354,600054,黄山旅游,25.056,14.3678,0.7029,512.1639,0.8194,439.3459
2355,300133,华策影视,1.0495,343.0205,0.7019,512.8936,0.386,932.6425
2356,601798,蓝科高新,0.5747,626.4138,0.7004,513.992,0.26,1384.6154
2357,300079,数码视讯,1.7391,207.0036,0.6997,514.5062,0.2413,1491.9188
2358,600562,国睿科技,1.8271,197.0336,0.6969,516.5734,0.4755,757.0978
2359,600962,国投中鲁,4.5389,79.3144,0.6967,516.7217,0.566,636.0424
2360,300048,合康变频,0.7018,512.9667,0.6951,517.9111,0.35,1028.5714
2361,300220,金运激光,3.1071,115.8637,0.6947,518.2093,0.5106,705.0529
2362,300106,西部牧业,4.5886,78.4553,0.693,519.4805,0.577,623.9168
2363,002097,山河智能,0.5847,615.7004,0.6923,520.0058,0.2255,1596.4523
2364,000972,中基健康,3.3449,107.6265,0.6922,520.0809,0.4109,876.1256
2365,600598,北大荒,14.3616,25.0668,0.6894,522.1932,0.7834,459.5354
2366,603636,南威软件,1.4966,240.5452,0.6877,523.4841,0.2209,1629.6967
2367,000812,陕西金叶,5.3036,67.8784,0.6877,523.4841,0.3593,1001.9482
2368,603088,宁波精达,2.0721,173.7368,0.6873,523.7887,0.4614,780.2341
2369,000615,京汉股份,36.6234,9.8298,0.6867,524.2464,0.6178,582.7129
2370,600136,当代明诚,1.0367,347.2557,0.6841,526.2389,0.4073,883.8694
2371,002671,龙泉股份,0.4977,723.3273,0.6823,527.6271,0.2333,1543.0776
2372,002297,博云新材,1.218,295.5665,0.68,529.4118,0.2471,1456.9
2373,300210,森远股份,0.7379,487.871,0.6766,532.0721,0.2752,1308.1395
2374,000584,友利控股,14.8762,24.1997,0.6756,532.8597,0.3971,906.5727
2375,600146,商赢环球,1.1265,319.5739,0.6752,533.1754,0.0512,7031.25
2376,002433,太安堂,6.2872,57.2592,0.6695,537.7147,0.5779,622.9451
2377,002520,日发精机,2.1414,168.1143,0.6646,541.6792,0.5542,649.585
2378,300216,千山药机,0.8266,435.519,0.6636,542.4955,0.3203,1123.9463
2379,300035,中科电气,0.5152,698.7578,0.6634,542.659,0.1616,2227.7228
2380,600456,宝钛股份,2.7193,132.387,0.6618,543.971,0.403,893.3002
2381,000735,罗牛山,6.4668,55.669,0.6572,547.7785,0.3541,1016.662
2382,002612,朗姿股份,7.9513,45.2756,0.6557,549.0316,0.4381,821.7302
2383,603198,迎驾贡酒,30.393,11.8448,0.6553,549.3667,0.7857,458.1901
2384,300069,金利华电,1.0597,339.7188,0.6517,552.4014,0.4002,899.5502
2385,002424,贵州百灵,2.4455,147.2092,0.6503,553.5907,0.471,764.3312
2386,300461,田中精机,2.6924,133.7097,0.6473,556.1563,0.3689,975.8742
2387,300440,运达科技,0.7394,486.8813,0.647,556.4142,0.2544,1415.0943
2388,000403,ST生化,204.6484,1.7591,0.6454,557.7936,1.0365,347.3227
2389,600606,绿地控股,14.2527,25.2584,0.6443,558.7459,0.5257,684.8012
2390,300004,南风股份,1.1085,324.7632,0.6442,558.8327,0.3897,923.7875
2391,000869,张裕A,24.1261,14.9216,0.6393,563.1159,1.0053,358.1021
2392,002624,完美世界,0.783,459.7701,0.6393,563.1159,0.3141,1146.1318
2393,300307,慈星股份,1.6754,214.8741,0.6389,563.4685,0.1869,1926.1637
2394,300024,机器人,1.8654,192.9881,0.6369,565.2379,0.4884,737.1007
2395,002541,鸿路钢构,1.2774,281.8225,0.6363,565.7709,0.374,962.5668
2396,002510,天汽模,2.395,150.3132,0.6363,565.7709,0.4752,757.5758
2397,000860,顺鑫农业,58.3278,6.172,0.6347,567.1971,0.6784,530.6604
2398,600260,凯乐科技,3.4611,104.0132,0.6343,567.5548,0.4807,748.9078
2399,300237,美晨科技,2.6606,135.3078,0.6253,575.7237,0.4611,780.7417
2400,000511,*ST烯碳,6.1718,58.3298,0.6237,577.2006,0.3454,1042.2698
2401,000707,双环科技,5.8619,61.4135,0.6234,577.4783,0.5194,693.1074
2402,002222,福晶科技,3.9543,91.0401,0.6195,581.1138,0.638,564.2633
2403,002608,*ST舜船,9.2489,38.9235,0.6172,583.2793,0.2483,1449.859
2404,600647,同达创业,2.4674,145.9026,0.6171,583.3738,0.2157,1668.9847
2405,002646,青青稞酒,79.7161,4.516,0.6153,585.0804,0.6626,543.3142
2406,600038,中直股份,3.7688,95.5211,0.6153,585.0804,0.4884,737.1007
2407,002452,长高集团,1.0857,331.5833,0.6151,585.2707,0.297,1212.1212
2408,600388,龙净环保,2.7201,132.3481,0.614,586.3192,0.43,837.2093
2409,600545,新疆城建,0.5588,644.2377,0.613,587.2757,0.2424,1485.1485
2410,300040,九洲电气,0.3852,934.5794,0.6127,587.5632,0.126,2857.1429
2411,000518,四环生物,1.7943,200.6353,0.6126,587.6592,0.4609,781.0805
2412,000509,华塑控股,1.8977,189.7033,0.6116,588.62,0.3179,1132.4316
2413,600784,鲁银投资,3.4136,105.4605,0.6075,592.5926,0.394,913.7056
2414,000519,江南红箭,2.1952,163.9942,0.6054,594.6482,0.4719,762.8735
2415,002259,升达林业,2.6749,134.5845,0.6052,594.8447,0.2596,1386.7488
2416,300308,中际装备,1.1223,320.7698,0.5912,608.931,0.2373,1517.067
2417,300354,东华测试,1.3069,275.461,0.5866,613.7061,0.2576,1397.5155
2418,600354,敦煌种业,1.9616,183.5237,0.585,615.3846,0.2231,1613.6262
2419,002062,宏润建设,10.8131,33.293,0.5847,615.7004,0.5027,716.1329
2420,600262,北方股份,1.265,284.585,0.5776,623.2687,0.3272,1100.2445
2421,002253,川大智胜,1.412,254.9575,0.5764,624.5663,0.3138,1147.2275
2422,600512,腾达建设,4.1685,86.362,0.566,636.0424,0.4513,797.6955
2423,600359,新农开发,4.4459,80.9735,0.565,637.1681,0.2629,1369.342
2424,002353,杰瑞股份,0.9654,372.9024,0.5628,639.6588,0.2193,1641.5869
2425,002494,华斯股份,2.77,129.9639,0.5609,641.8256,0.3661,983.3379
2426,000858,五粮液,124.0687,2.9016,0.5602,642.6276,0.3832,939.4572
2427,600111,北方稀土,3.6649,98.2291,0.5561,647.3656,0.4104,877.193
2428,002322,理工环科,0.6991,514.9478,0.5546,649.1165,0.1319,2729.3404
2429,600467,好当家,8.643,41.6522,0.5497,654.9027,0.4283,840.5323
2430,000410,沈阳机床,0.5616,641.0256,0.5495,655.141,0.2524,1426.3074
2431,002154,报喜鸟,2.9937,120.2525,0.5452,660.3081,0.7409,485.8955
2432,300346,南大光电,1.4333,251.1686,0.5447,660.9143,0.0874,4118.9931
2433,002777,久远银海,3.9391,91.3914,0.5403,666.2965,0.4287,839.7481
2434,002663,普邦园林,1.7039,211.28,0.5403,666.2965,0.3572,1007.8387
2435,600809,山西汾酒,107.1047,3.3612,0.5398,666.9137,0.7875,457.1429
2436,000982,中银绒业,2.3296,154.533,0.5383,668.7721,0.3017,1193.2383
2437,600337,美克家居,16.339,22.0332,0.5367,670.7658,0.9208,390.9644
2438,300171,东富龙,4.0887,88.0475,0.5367,670.7658,0.3218,1118.7073
2439,300338,开元仪器,0.7554,476.5687,0.5359,671.7671,0.2536,1419.5584
2440,002338,奥普光电,1.0395,346.3203,0.5351,672.7714,0.3189,1128.8805
2441,600316,洪都航空,0.9752,369.155,0.5346,673.4007,0.2836,1269.3935
2442,000998,隆平高科,3.7817,95.1953,0.5324,676.1833,0.3752,959.4883
2443,600477,杭萧钢构,3.2079,112.2229,0.5324,676.1833,0.4893,735.7449
2444,000652,泰达股份,5.1838,69.4471,0.5322,676.4374,0.3073,1171.4937
2445,600177,雅戈尔,39.7442,9.0579,0.532,676.6917,0.5024,716.5605
2446,002314,南山控股,3.357,107.2386,0.5319,676.819,0.3814,943.8909
2447,002304,洋河股份,1314.5822,0.2739,0.531,677.9661,0.7811,460.8885
2448,600107,美尔雅,7.5497,47.684,0.5307,678.3493,0.4462,806.8131
2449,002356,赫美集团,2.3672,152.0784,0.5288,680.7867,0.4365,824.7423
2450,002619,巨龙管业,0.9883,364.2619,0.5287,680.9155,0.4527,795.2286
2451,300087,荃银高科,9.1292,39.4339,0.5281,681.6891,0.3772,954.4008
2452,002659,中泰桥梁,2.1761,165.4336,0.528,681.8182,0.3341,1077.5217
2453,000993,闽东电力,10.6174,33.9066,0.5261,684.2806,0.5485,656.3355
2454,600543,莫高股份,3.5402,101.6892,0.526,684.4106,0.2452,1468.1892
2455,600806,*ST昆机,0.9841,365.8165,0.5247,686.1063,0.3437,1047.4251
2456,300189,神农基因,2.8133,127.9636,0.5218,689.9195,0.3159,1139.6011
2457,000661,长春高新,5.0105,71.8491,0.5149,699.1649,0.8504,423.3302
2458,600169,太原重工,0.5476,657.4142,0.5135,701.0711,0.225,1600.0
2459,000560,昆百大A,25.7853,13.9614,0.5132,701.4809,0.3733,964.3718
2460,002046,轴研科技,1.4385,250.2607,0.5066,710.6198,0.306,1176.4706
2461,300188,美亚柏科,1.6278,221.1574,0.5034,715.1371,0.3854,934.0944
2462,600133,东湖高新,1.9408,185.4905,0.5032,715.4213,0.346,1040.4624
2463,000561,烽火电子,0.8235,437.1585,0.502,717.1315,0.2905,1239.2427
2464,000090,天健集团,9.4289,38.1805,0.5018,717.4173,0.42,857.1429
2465,000558,莱茵体育,161.9731,2.2226,0.5009,718.7063,0.4434,811.908
2466,002347,泰尔重工,0.5865,613.8107,0.4969,724.4918,0.2468,1458.671
2467,600008,首创股份,2.9019,124.0567,0.4942,728.45,0.2241,1606.4257
2468,002622,永大集团,2.5783,139.6269,0.4942,728.45,0.1376,2616.2791
2469,600846,同济科技,10.57,34.0587,0.4932,729.927,0.406,886.6995
2470,002431,棕榈股份,1.5783,228.0935,0.4913,732.7498,0.3427,1050.4815
2471,000802,北京文化,1.5312,235.1097,0.4911,733.0483,0.2429,1482.0914
2472,000592,平潭发展,3.3046,108.9391,0.4871,739.068,0.3999,900.2251
2473,600862,中航高科,9.4497,38.0964,0.487,739.2197,0.3541,1016.662
2474,000301,东方市场,10.7511,33.4849,0.4868,739.5234,0.4004,899.1009
2475,002041,登海种业,14.3338,25.1155,0.4866,739.8274,0.2049,1756.9546
2476,600371,万向德农,477.6961,0.7536,0.4839,743.9554,0.4588,784.6556
2477,002667,鞍重股份,0.7702,467.4111,0.4766,755.3504,0.1797,2003.3389
2478,002140,东华科技,1.9937,180.5688,0.4751,757.7352,0.2175,1655.1724
2479,600616,金枫酒业,9.2257,39.0214,0.4741,759.3335,0.4272,842.6966
2480,000909,数源科技,17.2987,20.8108,0.4737,759.9747,0.3504,1027.3973
2481,300506,名家汇,1.0734,335.3829,0.4737,759.9747,0.4432,812.2744
2482,603589,口子窖,184.6248,1.9499,0.4736,760.1351,0.7806,461.1837
2483,600867,通化东宝,3.0405,118.4016,0.472,762.7119,0.8256,436.0465
2484,300426,唐德影视,0.9042,398.142,0.4719,762.8735,0.2822,1275.691
2485,300268,万福生科,2.1387,168.3266,0.4713,763.8447,0.0474,7594.9367
