,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
569,002262,恩华药业,2.4694,145.7844,3.7363,96.352,1.0079,357.1783
570,600782,新钢股份,11.2743,31.931,3.7327,96.4449,0.9568,376.2542
571,603118,共进股份,2.0104,179.0688,3.732,96.463,1.0633,338.5686
572,600877,中国嘉陵,5.7494,62.6152,3.7263,96.6106,0.6124,587.8511
573,600961,株冶集团,44.9578,8.0075,3.7185,96.8132,2.8784,125.0695
574,601231,环旭电子,2.3431,153.6426,3.7153,96.8966,0.9652,372.9797
575,600429,三元股份,8.9597,40.1799,3.7084,97.0769,1.6717,215.3496
576,600231,凌钢股份,49.7688,7.2334,3.7032,97.2132,1.3359,269.4812
577,600602,云赛智联,2.0958,171.7721,3.7026,97.229,0.2594,1387.818
578,600319,*ST亚星,12.0427,29.8936,3.7018,97.25,0.9075,396.6942
579,603366,日出东方,33.5803,10.7206,3.6959,97.4052,0.4123,873.1506
580,000625,长安汽车,43.1312,8.3466,3.6924,97.4976,0.9714,370.5991
581,002734,利民股份,4.5127,79.7749,3.6902,97.5557,1.1817,304.6458
582,000030,富奥股份,2.2698,158.6043,3.6827,97.7544,0.8144,442.0432
583,300390,天华超净,2.0958,171.7721,3.6821,97.7703,0.9979,360.7576
584,002141,蓉胜超微,2.4149,149.0745,3.6712,98.0606,1.0848,331.8584
585,000025,特力A,48.009,7.4986,3.6644,98.2425,1.5235,236.298
586,000723,美锦能源,2.8331,127.0693,3.6608,98.3392,0.8181,440.044
587,002183,怡亚通,2.677,134.4789,3.6596,98.3714,0.7629,471.8836
588,600361,华联综超,206.9776,1.7393,3.6579,98.4171,0.8082,445.4343
589,000807,云铝股份,75.8691,4.745,3.653,98.5491,1.5893,226.5148
590,601116,三江购物,932.8133,0.3859,3.6518,98.5815,1.098,327.8689
591,300160,秀强股份,1.6268,221.2933,3.626,99.283,0.4581,785.8546
592,000848,承德露露,1250.2782,0.2879,3.6018,99.95,1.5168,237.3418
593,002618,丹邦科技,1.5607,230.6657,3.6007,99.9806,0.1638,2197.8022
594,002127,南极电商,15.2959,23.5357,3.595,100.1391,1.152,312.5
595,300151,昌红科技,2.2735,158.3462,3.578,100.6149,0.3678,978.7928
596,002725,跃岭股份,4.2407,84.8916,3.5754,100.688,0.873,412.3711
597,002172,澳洋科技,22.4204,16.0568,3.5714,100.8008,1.2481,288.4384
598,002441,众业达,2.8845,124.805,3.5638,101.0158,1.0405,345.9875
599,603993,洛阳钼业,4.118,87.4211,3.5635,101.0243,0.4694,766.9365
600,600864,哈投股份,11.5548,31.1559,3.5588,101.1577,0.5692,632.4666
601,000957,中通客车,1.643,219.1114,3.5564,101.226,0.681,528.6344
602,002284,亚太股份,2.8546,126.1122,3.5544,101.2829,1.072,335.8209
603,002239,奥特佳,2.3969,150.194,3.5519,101.3542,0.6144,585.9375
604,002300,太阳电缆,2.1568,166.9139,3.5288,102.0177,0.9983,360.613
605,000587,金洲慈航,43.4221,8.2907,3.5228,102.1914,1.5815,227.632
606,603288,海天味业,,,3.5197,102.2814,1.3084,275.1452
607,603609,禾丰牧业,43.2324,8.3271,3.5185,102.3163,2.1907,164.331
608,002185,华天科技,3.3904,106.1822,3.5158,102.3949,1.0411,345.7881
609,002584,西陇科学,4.2566,84.5745,3.5021,102.7955,1.014,355.0296
610,002463,沪电股份,2.2468,160.2279,3.496,102.9748,0.7163,502.5827
611,002117,东港股份,3.4585,104.0914,3.4907,103.1312,0.7324,491.5347
612,601958,金钼股份,8.6426,41.6541,3.4892,103.1755,0.575,626.087
613,600313,农发种业,5.5222,65.1914,3.489,103.1814,0.7181,501.3229
614,002413,雷科防务,2.3222,155.0254,3.4884,103.1992,1.0173,353.8779
615,002137,麦达数字,1.9697,182.7689,3.4864,103.2584,0.4216,853.8899
616,002411,必康股份,2.2784,158.0056,3.4837,103.3384,0.8456,425.7332
617,300241,瑞丰光电,1.7705,203.3324,3.4814,103.4067,0.7164,502.5126
618,600678,四川金顶,1.8664,192.8847,3.4813,103.4096,0.2953,1219.0992
619,600596,新安股份,8.6883,41.435,3.4784,103.4959,1.4032,256.5564
620,002701,奥瑞金,2.2766,158.1305,3.4762,103.5614,0.8401,428.5204
621,002718,友邦吊顶,108.9425,3.3045,3.4734,103.6448,0.5272,682.8528
622,600584,长电科技,4.696,76.661,3.473,103.6568,1.0048,358.2803
623,000066,长城电脑,2.7205,132.3286,3.4702,103.7404,1.1431,314.9331
624,002647,宏磊股份,3.3216,108.3815,3.4699,103.7494,0.7995,450.2814
625,000983,西山煤电,3.6642,98.2479,3.4617,103.9951,0.9364,384.4511
626,600118,中国卫星,0.8348,431.241,3.4602,104.0402,0.3018,1192.8429
627,601058,赛轮金宇,3.7713,95.4578,3.4568,104.1426,1.074,335.1955
628,300143,星河生物,9.1901,39.1726,3.4508,104.3236,1.3263,271.4318
629,601877,正泰电器,2.856,126.0504,3.4398,104.6572,0.7014,513.2592
630,300081,恒信移动,6.0372,59.6303,3.4296,104.9685,0.5388,668.1514
631,002726,龙大肉食,11.9078,30.2323,3.4273,105.039,1.8226,197.52
632,000829,天音控股,12.5793,28.6184,3.4193,105.2847,1.5434,233.2513
633,002280,联络互动,2.023,177.9535,3.4138,105.4543,0.48,750.0
634,002409,雅克科技,3.0807,116.8566,3.4124,105.4976,0.6186,581.9593
635,600739,辽宁成大,3.5437,101.5887,3.4048,105.7331,0.9382,383.7135
636,000708,大冶特钢,9.5254,37.7937,3.4031,105.7859,1.9234,187.1686
637,000755,山西三维,9.4741,37.9983,3.4024,105.8077,1.3934,258.3608
638,000701,厦门信达,6.6346,54.261,3.3982,105.9384,1.211,297.275
639,300214,日科化学,2.8818,124.9219,3.3948,106.0445,0.679,530.1915
640,600687,刚泰控股,24.5057,14.6905,3.3683,106.8788,0.556,647.482
641,601607,上海医药,2.4472,147.1069,3.3591,107.1716,0.9741,369.5719
642,600074,保千里,5.7865,62.2138,3.3584,107.1939,1.1154,322.7542
643,600985,雷鸣科化,4.9541,72.6671,3.3533,107.3569,0.9316,386.4319
644,000759,中百集团,100.2519,3.591,3.3494,107.4819,2.0966,171.7066
